Date,PM25,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,ChangeStrategyOrNot,CityIndex
2017-08-30T00:00:00.000Z,12.26,7.27,10.14,5.8,5.73,0.17,4.36,32.5,0.09,1.15,56,2,0,1
2017-08-31T00:00:00.000Z,14.63,8.41,13.14,7.37,6.68,0.21,12.8,30.67,0.25,1.99,60,2,0,1
2017-09-01T00:00:00.000Z,19.92,9.38,14.34,7.62,5.56,0.23,5.16,35.74,0.62,5.07,71,2,0,1
2017-09-02T00:00:00.000Z,24.42,12.83,16.47,9.59,6.44,0.22,13.58,32.11,1.7,9.87,87,2,0,1
2017-09-03T00:00:00.000Z,12.96,7.66,12,6.23,8.13,0.17,6.44,33.41,0.13,1.32,64,2,0,1
2017-09-04T00:00:00.000Z,17.26,8.5,16.95,7.97,4.95,0.21,4.92,33.5,0.39,2.52,59,2,0,1
2017-09-05T00:00:00.000Z,19.86,8.01,14.47,6.99,5.61,0.18,5.04,41.28,0.26,2.56,79,2,0,1
2017-09-06T00:00:00.000Z,29.32,10.13,19.22,8.58,5.72,0.19,4.97,24.76,0.62,3.19,86,2,0,1
2017-09-07T00:00:00.000Z,40.82,13.1,19.8,10.17,7.5,0.21,5.23,32.88,0.78,5.76,82,2,0,1
2017-09-08T00:00:00.000Z,32.63,9.14,19.17,8.14,6.64,0.18,4.57,39.66,0.4,3.6,74,2,0,1
2017-09-09T00:00:00.000Z,32.88,7.56,15.23,6.52,5.53,0.19,5.02,41.62,0.22,1.89,72,2,0,1
2017-09-10T00:00:00.000Z,18.58,7.95,15.66,6.21,5.51,0.09,3.32,31.82,0.07,1.52,60,2,0,1
2017-09-11T00:00:00.000Z,12.34,8.08,15.36,8.43,5.37,0.21,4.19,32.15,0.22,1.56,51,2,0,1
2017-09-12T00:00:00.000Z,10.33,7.92,15.27,7.46,4.47,0.11,4.17,33.02,0.25,1.72,55,2,0,1
2017-09-13T00:00:00.000Z,17.29,8.63,17.06,7.56,6.1,0.07,5.03,30.88,0.49,3.46,55,2,0,1
2017-09-14T00:00:00.000Z,10.44,8.51,15.62,7.61,4.67,0.05,5.09,34.13,0.36,2.49,60,2,0,1
2017-09-15T00:00:00.000Z,12.64,7.97,15.22,7.29,4,0.06,4.68,38,0.28,1.79,56,2,0,1
2017-09-16T00:00:00.000Z,10.27,7.38,13.77,6.37,3.71,0.06,13.08,34.23,0.19,1.7,56,2,0,1
2017-09-17T00:00:00.000Z,15.67,10.04,12.72,4.23,3.75,0.04,3.3,31.75,0.04,0.63,39,1,0,1
2017-09-18T00:00:00.000Z,9.17,6.94,10.48,5.36,3.25,0.04,4.37,34.2,0.02,0.55,53,2,0,1
2017-09-19T00:00:00.000Z,10.28,7.19,10.5,5.22,3.21,0.05,4.24,38.84,0.03,0.56,54,2,0,1
2017-09-20T00:00:00.000Z,9.76,6.79,10.86,5.52,3.22,0.05,5.12,41.74,0.07,0.57,57,2,0,1
2017-09-21T00:00:00.000Z,14.88,6.92,11.41,5.8,3.37,0.05,4.06,37.47,0,0.48,59,2,0,1
2017-09-22T00:00:00.000Z,20.5,7.3,15.36,8.05,4.29,0.03,4.59,36.6,0.01,0.73,58,2,0,1
2017-09-23T00:00:00.000Z,29.61,8.27,17.97,12.7,6.2,0,5.13,30.97,0.18,3.63,54,2,0,1
2017-09-24T00:00:00.000Z,42,11.42,19.98,16.16,7.18,0,5.99,29.73,0.34,5.19,95,2,0,1
2017-09-25T00:00:00.000Z,39.68,9.51,20.38,12.1,6.51,0,5.73,29.35,0.2,2.39,99,2,0,1
2017-09-26T00:00:00.000Z,45.69,9.31,20.98,10.8,11.57,0,7.2,29.15,0.18,3.48,80,2,0,1
2017-09-28T00:00:00.000Z,45.9,9.79,20.69,12.51,9.45,0,5.29,28.01,0.12,2.2,98,2,0,1
2017-09-29T00:00:00.000Z,41.57,8.34,18.5,10.13,8.29,0,4.87,31.95,0.1,2.26,74,2,0,1
2017-09-30T00:00:00.000Z,41.26,8.11,17.45,8.92,9.81,0,5.4,34.25,0.12,2.07,70,2,0,1
2017-10-03T00:00:00.000Z,24.16,11.69,18.96,9.81,9.53,0.34,6.88,34.69,1,7.43,53,2,0,1
2017-10-07T00:00:00.000Z,22.6,18.91,24.12,12.33,12.27,0.57,7.36,43.87,2.21,10.84,94,2,0,1
2017-10-08T00:00:00.000Z,32.08,10.47,24.14,10.59,8.02,0.29,19.21,36.8,1.19,6.82,100,2,0,1
2017-10-15T00:00:00.000Z,35.59,18.84,22.1,3.41,11.88,0.06,4.4,57.62,0.09,1.2,97,2,0,1
2017-10-20T00:00:00.000Z,78.69,7.65,20.04,3.38,11.43,0.06,2.02,84.66,0.2,0.87,247,4,1,1
2017-11-05T00:00:00.000Z,32.45,9.03,31.18,19.93,13.16,0.52,13.78,47.67,4.15,26.92,91,2,0,1
2017-11-06T00:00:00.000Z,29.33,11.54,39.1,25.12,11.21,0.58,15.11,43.64,4.74,26.73,80,2,0,1
2017-11-07T00:00:00.000Z,34.96,15.51,43.63,29.83,13.12,0.68,11.95,43.46,6.09,31.07,94,2,0,1
2017-11-09T00:00:00.000Z,39.57,10.16,39.12,25.68,12.97,0.59,16.53,50.7,5.89,35.04,95,2,0,1
2017-11-10T00:00:00.000Z,44.44,10.18,35.39,27.05,14.36,0.59,22.05,55.83,4.61,29.47,100,2,0,1
2017-11-16T00:00:00.000Z,41.31,11.53,34.29,27.1,22.81,0.58,13.31,43.11,4.41,22.69,92,2,0,1
2017-11-17T00:00:00.000Z,37.72,9.97,33.87,25.49,15.71,0.61,14.81,37.36,4.75,25.05,82,2,0,1
2017-11-20T00:00:00.000Z,43.64,7.6,36.84,25.21,14.27,0.82,10.05,42.8,8.06,33.32,86,2,0,1
2017-12-06T00:00:00.000Z,51.81,6,30.32,20.6,13.05,0.72,13.15,48.64,2.62,8.81,100,2,0,1
2018-02-11T00:00:00.000Z,50.55,3.74,28.9,17.89,27.82,0.6,8.55,34.88,1.07,4.53,100,2,0,1
2018-02-13T00:00:00.000Z,46.38,2.89,31.98,16.16,54.44,0.61,6.53,44.34,0.98,4.74,94,2,0,1
2018-02-14T00:00:00.000Z,50.52,4.19,44.77,22.99,35.31,0.76,8.3,46.28,1.98,9.6,100,2,0,1
2018-03-12T00:00:00.000Z,38.87,3.74,40.44,24.38,17.31,0.67,5.14,44.39,1.13,4.61,95,2,0,1
2018-03-13T00:00:00.000Z,39.69,4.44,41.84,25.69,18.14,0.71,5.62,42.72,1.24,5.96,88,2,0,1
2018-03-15T00:00:00.000Z,47.88,3.96,37.4,22.92,19.38,0.77,8.79,48.41,1.04,4.36,96,2,0,1
2018-03-18T00:00:00.000Z,41.38,4.13,32.85,20.64,19.52,0.7,4.84,37.7,0.81,3.11,80,2,0,1
2018-03-19T00:00:00.000Z,48.07,4.21,41.03,25.09,17.35,0.83,5.87,48.04,2.48,4.69,93,2,0,1
2018-04-02T00:00:00.000Z,37.91,6.94,38.98,26.19,14.88,0.72,5.28,44,1.25,4.38,84,2,0,1
2018-04-03T00:00:00.000Z,51.35,4.2,40.96,24.93,16.65,0.78,5.64,41,1.65,6.65,99,2,0,1
2018-04-05T00:00:00.000Z,41.51,4.05,36.55,22.52,14.68,0.67,4.72,43.49,1.33,4,92,2,0,1
2018-04-06T00:00:00.000Z,46.87,4.94,42.39,26.36,14.83,0.74,5.68,46.02,1.57,6,98,2,0,1
2018-04-07T00:00:00.000Z,35.9,7.78,50.76,32.78,22.05,0.76,9.13,49,1.28,5.57,93,2,0,1
2018-04-08T00:00:00.000Z,30.27,4.55,35.94,22.43,21.88,0.67,5.05,44.24,0.85,3.51,85,2,0,1
2018-04-09T00:00:00.000Z,40.26,9.17,41.16,28.67,22.13,0.71,6.94,47.22,1.24,4.05,95,2,0,1
2018-04-10T00:00:00.000Z,35.54,6.05,38.69,25.31,17.63,0.79,6.42,37.75,1.6,6.17,98,2,0,1
2018-04-11T00:00:00.000Z,27.63,5,31.01,20.42,16.36,0.68,6.12,31.17,1.19,5.38,88,2,0,1
2018-04-12T00:00:00.000Z,31.58,5.41,42.54,26.69,18.9,0.67,7.29,38.29,1.33,6.43,83,2,0,1
2018-04-13T00:00:00.000Z,25.24,4.14,33.9,21.17,14.74,0.56,5.19,38.8,1.08,4.83,83,2,0,1
2018-04-14T00:00:00.000Z,23.05,3.65,30.02,18.73,14.1,0.69,4.9,40.13,0.6,2.59,79,2,0,1
2018-04-15T00:00:00.000Z,29.71,4.63,31.86,20.46,14.46,0.83,5.47,27.82,0.86,4.73,73,2,0,1
2018-04-16T00:00:00.000Z,45.86,8.95,45.36,31.05,17.51,0.9,8.34,36.09,2.22,11.57,100,2,0,1
2018-04-17T00:00:00.000Z,34.29,4.8,38.79,23.94,13.38,0.72,5.64,41.82,1.18,5.52,99,2,0,1
2018-04-18T00:00:00.000Z,37.19,5.22,35.18,22.78,17.25,0.61,9.98,45.82,1.12,6.12,93,2,0,1
2018-04-23T00:00:00.000Z,33.12,2.99,28.02,17,15.06,0.56,6.52,49.31,0.62,2.71,90,2,0,1
2018-04-24T00:00:00.000Z,33.09,3.63,35.48,21.62,13.69,0.54,6.92,51.74,0.87,5.04,90,2,0,1
2018-04-26T00:00:00.000Z,38.11,3.23,35.66,21.42,13.51,0.62,6.99,52.61,0.96,4.83,94,2,0,1
2018-04-28T00:00:00.000Z,39.85,2.74,30.66,18.35,11.79,0.52,6.84,46.38,0.65,2.33,94,2,0,1
2018-05-03T00:00:00.000Z,31.39,3.83,27.73,16.39,14.98,0.56,5.45,48.87,0.79,3.8,98,2,0,1
2018-05-04T00:00:00.000Z,19.59,4.72,31.67,20.45,12.8,0.62,6.1,50.95,0.73,4.95,81,2,0,1
2018-05-05T00:00:00.000Z,28.81,2.77,30.11,18.07,11.83,0.6,5.94,51.31,0.6,4.04,74,2,0,1
2018-05-06T00:00:00.000Z,31.91,2.73,28.95,17.4,11.68,0.58,6.47,47.6,0.44,2.19,83,2,0,1
2018-05-07T00:00:00.000Z,33.68,2.68,28.72,17.24,12.24,0.58,6.91,51.78,0.68,3.61,93,2,0,1
2018-05-11T00:00:00.000Z,32.76,2.6,31.48,18.67,13.05,0.66,6.44,50.78,1.14,5.51,95,2,0,1
2018-05-12T00:00:00.000Z,33.05,2.75,31.04,18.58,12.1,0.64,5.79,50.32,0.61,3.26,96,2,0,1
2018-05-14T00:00:00.000Z,29.86,2.42,26.02,15.62,12.81,0.64,5.38,56.79,0.5,2.44,100,2,0,1
2018-05-15T00:00:00.000Z,24.49,2.67,24.04,14.76,12.94,0.68,4.84,51.51,0.53,2.9,87,2,0,1
2018-05-16T00:00:00.000Z,41.89,1.84,33.42,21.61,12.94,0.78,8.26,48.44,0.86,3.35,85,2,0,1
2018-05-18T00:00:00.000Z,37.31,4.13,35.51,21.97,17.26,0.62,6.93,45.12,0.76,5.38,89,2,0,1
2018-05-26T00:00:00.000Z,23.65,4.09,25.79,16.85,11.4,0.69,4.39,36.5,0.68,3.84,91,2,0,1
2018-05-27T00:00:00.000Z,26.11,3.38,26.65,16.54,12.52,0.78,6.26,49.07,1.04,8.83,83,2,0,1
2018-05-28T00:00:00.000Z,31.17,2.96,25.45,15.75,10.77,0.72,5.77,45.6,1.11,5.24,87,2,0,1
2018-05-29T00:00:00.000Z,34.68,3.27,28.48,17.59,12.87,0.64,6.41,46.07,1.06,7.43,84,2,0,1
2018-05-30T00:00:00.000Z,31.7,2.56,26.77,16.12,15.8,0.58,6.53,44.57,0.66,4.34,89,2,0,1
2018-05-31T00:00:00.000Z,32.57,2.85,25.25,15.51,13.47,0.83,5.81,45.54,0.66,3.49,93,2,0,1
2018-06-02T00:00:00.000Z,36.7,3.79,35.45,21.68,21.33,0.77,6.87,35.35,1.26,8.55,82,2,0,1
2018-06-03T00:00:00.000Z,34.85,3.42,29.14,18.05,20.54,0.62,7.11,44.34,0.62,4.88,83,2,0,1
2018-06-04T00:00:00.000Z,30.95,5.15,26.22,19.01,17.29,0.56,7.1,57.7,0.74,4.88,89,2,0,1
2018-06-05T00:00:00.000Z,31.51,3.15,30.16,18.39,14.27,0.62,7.18,48.4,0.86,5.9,83,2,0,1
2018-06-06T00:00:00.000Z,31.33,2.43,29.59,17.68,18.13,0.64,7.06,47.76,1.04,6.2,84,2,0,1
2018-06-07T00:00:00.000Z,19.68,2.91,22.53,14.03,15.54,0.61,5.17,47.94,0.42,2.39,69,2,0,1
2018-06-08T00:00:00.000Z,19.43,2.41,22.16,13.55,13.75,0.71,6.1,40.15,0.44,2.7,68,2,0,1
2018-06-09T00:00:00.000Z,20.03,2.78,22.16,13.67,15.62,0.68,6.84,33.8,0.38,2.65,64,2,0,1
2018-06-10T00:00:00.000Z,16.49,3.39,20.62,13.49,15.21,0.64,7.35,22.52,0.27,2.27,52,2,0,1
2018-06-11T00:00:00.000Z,22.31,4.49,23.24,15.72,17.96,0.66,8.45,18.82,0.78,4.08,53,2,0,1
2018-06-12T00:00:00.000Z,29.92,6.62,23.7,17.8,16.42,0.66,10.11,17.16,0.9,6.5,70,2,0,1
2018-06-13T00:00:00.000Z,30.85,2.88,21.31,13.57,18.8,0.6,7.58,19.6,0.46,3.3,84,2,0,1
2018-06-14T00:00:00.000Z,34.44,3.06,23.31,14.67,18.51,0.54,8.26,17.53,0.38,3.75,86,2,0,1
2018-06-15T00:00:00.000Z,27.83,2.8,20.05,12.92,22.11,0.57,9.66,20.79,0.37,3.67,86,2,0,1
2018-06-16T00:00:00.000Z,22.9,2.23,20.48,13.35,12.77,0.6,8.96,22,0.26,2.73,67,2,0,1
2018-06-17T00:00:00.000Z,21.99,2.72,20.32,12.88,15.69,0.57,9.83,19.71,0.24,2.64,67,2,0,1
2018-06-18T00:00:00.000Z,17.2,2.58,20.17,12.01,13.71,0.58,8.6,19.88,0.26,1.95,59,2,0,1
2018-06-19T00:00:00.000Z,14.61,1.97,18.2,10.99,8.52,0.53,6.94,23.9,0.2,1.92,50,1,0,1
2018-06-20T00:00:00.000Z,15.27,2.55,21.39,13.31,8.28,0.44,6.5,27.49,0.25,2.69,58,2,0,1
2018-06-21T00:00:00.000Z,10.31,1.76,22.02,12.97,9.33,0.46,6.21,27.79,0.38,3.91,52,2,0,1
2018-06-22T00:00:00.000Z,21.26,2.2,28.03,16.4,13.37,0.49,6.19,25.78,0.94,7.48,56,2,0,1
2018-06-23T00:00:00.000Z,20.07,2.75,23.78,14.39,13.84,0.36,6.35,23.59,0.66,5.46,56,2,0,1
2018-06-24T00:00:00.000Z,16.99,3.05,20.56,13.25,13.2,0.23,6.42,19.13,0.26,2.86,41,1,0,1
2018-06-25T00:00:00.000Z,16.31,2.77,20.7,13.14,10.75,0.27,6.36,17.31,0.23,1.84,41,1,0,1
2018-06-26T00:00:00.000Z,16.23,3.95,23.21,15.22,12.73,0.26,5.93,17.5,0.24,1.79,41,1,0,1
2018-06-27T00:00:00.000Z,17.64,4.42,28.07,18.17,15.93,0.26,4.6,15.07,0.28,2.36,44,1,0,1
2018-06-28T00:00:00.000Z,18.93,4.19,24.39,16.02,12.61,0.28,5.05,17.65,0.32,3.21,46,1,0,1
2018-06-29T00:00:00.000Z,18.18,3.48,22.68,14.57,9.63,0.3,5.38,23.37,0.34,3.21,65,2,0,1
2018-06-30T00:00:00.000Z,20.85,6.27,26.4,18.78,14.04,0.33,6.64,22,0.48,5.26,62,2,0,1
2018-07-01T00:00:00.000Z,16.91,3.41,27.03,16.84,14.34,0.3,7.1,25.21,0.38,4.16,60,2,0,1
2018-07-02T00:00:00.000Z,16.48,3.82,24.21,15.61,9.17,0.24,5.74,23.96,0.43,3.89,53,2,0,1
2018-07-03T00:00:00.000Z,16.28,3.42,23.43,14.97,12.43,0.26,5.56,22.53,0.66,2.87,59,2,0,1
2018-07-04T00:00:00.000Z,15.97,3.7,22.07,14.46,10.13,0.35,5.95,21.98,1.11,3.12,71,2,0,1
2018-07-05T00:00:00.000Z,13.22,4.16,22.74,15.17,10.6,0.25,6.07,20.08,0.37,3.72,68,2,0,1
2018-07-06T00:00:00.000Z,20.05,4.7,26,17.26,11.89,0.3,5.06,18.73,1.08,8.65,49,1,0,1
2018-07-07T00:00:00.000Z,22.74,4.4,27.25,17.7,22.28,0.34,5.19,18.53,1.04,10.22,59,2,0,1
2018-07-08T00:00:00.000Z,19.92,4.05,25.11,16.11,27.07,0.28,5.61,20.17,0.78,4.73,62,2,0,1
2018-07-09T00:00:00.000Z,16.63,4.05,23.21,15.32,21.08,0.22,5.45,18.43,0.5,2.8,44,1,0,1
2018-07-10T00:00:00.000Z,19.7,4.15,21.7,14.62,13.74,0.25,5.47,16.26,0.37,3.24,48,1,0,1
2018-07-11T00:00:00.000Z,19.05,4.55,23.04,15.63,11.45,0.3,4.83,19.91,0.42,4.72,54,2,0,1
2018-07-12T00:00:00.000Z,11.93,4.73,22.14,15.24,19.37,0.25,4.96,20.46,0.36,4.2,49,1,0,1
2018-07-13T00:00:00.000Z,13.21,4.5,20.22,14.07,10.32,0.27,6.21,15.7,0.39,4.02,37,1,0,1
2018-07-14T00:00:00.000Z,17.97,5.45,26.02,17.84,11.15,0.28,6.88,15.88,0.68,4.67,42,1,0,1
2018-07-15T00:00:00.000Z,16.12,5.46,25.58,17.67,11.51,0.31,6.66,21.52,0.54,4.5,58,2,0,1
2018-07-16T00:00:00.000Z,11.04,5.27,21.19,15.02,17.01,0.37,8.75,16.13,0.52,3.67,72,2,0,1
2018-07-17T00:00:00.000Z,12.14,4.39,20.54,14,9.09,0.26,6.46,14.86,0.42,2.55,38,1,0,1
2018-07-18T00:00:00.000Z,14.13,4.36,22.64,15.15,13.41,0.27,6.95,13.58,0.8,4.43,33,1,0,1
2018-07-19T00:00:00.000Z,14.39,4.55,21.97,15.57,9.65,0.26,7.32,14.75,0.59,2.8,45,1,0,1
2018-07-20T00:00:00.000Z,12.58,4.27,22.18,14.61,17.89,0.31,9.52,13.12,0.88,3.02,37,1,0,1
2018-07-21T00:00:00.000Z,19.61,2.81,23.18,14.44,13.67,0.3,9.11,15.35,0.69,5.28,41,1,0,1
2018-07-22T00:00:00.000Z,19.54,3.74,22.42,14.56,27.32,0.28,9.22,14.36,0.55,2.92,55,2,0,1
2018-07-23T00:00:00.000Z,17.69,4.08,21.69,14.24,14.25,0.26,7.41,15.37,0.48,3.01,49,1,0,1
2018-07-24T00:00:00.000Z,15.64,4.72,21.03,14.68,12.57,0.32,5.87,15.58,0.44,4.52,54,2,0,1
2018-07-25T00:00:00.000Z,17.88,5.11,20.4,14.67,13.38,0.26,6.55,16.66,0.41,4.14,52,2,0,1
2018-07-26T00:00:00.000Z,14.41,9.34,20.64,18.69,13.72,0.29,7.06,16.19,0.43,4.26,54,2,0,1
2018-07-27T00:00:00.000Z,14.52,7.62,24.38,18.52,13.04,0.27,6.46,17.72,0.46,3.91,54,2,0,1
2018-07-28T00:00:00.000Z,18.23,8.1,22.38,18.1,16.11,0.28,6.09,18.44,0.51,4.03,53,2,0,1
2018-07-29T00:00:00.000Z,26.09,5.93,28.86,19.71,20.93,0.38,7.2,16.26,0.53,5.19,72,2,0,1
2018-07-30T00:00:00.000Z,26.02,5.11,25.61,17.39,25.84,0.32,6.79,17.7,0.73,3.83,87,2,0,1
2018-07-31T00:00:00.000Z,19.21,5.24,25.13,17.24,22.86,0.27,6.8,17.22,0.59,3.96,73,2,0,1
2018-08-01T00:00:00.000Z,21.88,4.48,25.54,16.46,13.51,0.28,6.2,16.38,0.71,6.64,72,2,0,1
2018-08-02T00:00:00.000Z,25.77,6.01,27.27,18.33,14.81,0.36,6.61,13.63,1.23,8.76,72,2,0,1
2018-08-03T00:00:00.000Z,30.8,6.15,28.85,19.13,16.33,0.31,7.02,15.42,1.59,10.31,92,2,0,1
2018-08-04T00:00:00.000Z,23.43,5.63,25.39,17.64,18.24,0.28,6.63,16.46,0.8,6.36,90,2,0,1
2018-08-05T00:00:00.000Z,20.2,5.68,27.06,18.56,13.47,0.31,6.37,16.05,0.78,5.48,66,2,0,1
2018-08-06T00:00:00.000Z,26.91,5,23.75,16.3,18.49,0.29,7.05,16.55,0.71,3.87,72,2,0,1
2018-08-07T00:00:00.000Z,18.92,4.71,24.24,16.08,16.94,0.3,8.15,13.97,0.54,3.37,54,2,0,1
2018-08-08T00:00:00.000Z,16.17,4.84,24.82,16.46,23.83,0.28,7.42,13.81,0.55,3.96,53,2,0,1
2018-08-09T00:00:00.000Z,18.07,8.38,27.7,21,14.77,0.36,5.9,12.64,1.04,13,49,1,0,1
2018-08-10T00:00:00.000Z,17.09,6.04,24.89,17.3,17.35,0.31,6.07,14.98,0.76,10.03,48,1,0,1
2018-08-11T00:00:00.000Z,16.39,7.35,24.46,18.46,16.95,0.28,6.09,11.86,0.65,5.23,43,1,0,1
2018-08-12T00:00:00.000Z,11.98,6.15,18.71,14.38,22.8,0.31,6.15,14.52,0.68,3.91,47,1,0,1
2018-08-13T00:00:00.000Z,11.66,5.61,17.79,13.61,15.41,0.32,6.65,13.69,0.43,2.71,42,1,0,1
2018-08-14T00:00:00.000Z,16.97,8.16,27.16,20.02,13.27,0.31,7.29,10.2,0.84,7.87,41,1,0,1
2018-08-15T00:00:00.000Z,22.11,4.1,17.62,12.18,23.04,0.35,10.13,11.99,0.65,3.64,65,2,0,1
2018-08-16T00:00:00.000Z,7.78,3.77,19.87,13.35,11.71,0.3,5.69,15.01,0.49,1.88,40,1,0,1
2018-08-17T00:00:00.000Z,18.56,4.25,20.71,14.14,11.21,0.3,7.17,18.05,0.39,2.55,35,1,0,1
2018-08-18T00:00:00.000Z,15.3,4.16,17.73,12.67,13.6,0.29,8,18.6,0.36,2.64,44,1,0,1
2018-08-19T00:00:00.000Z,15.28,11.75,24.8,21.07,15.8,0.32,6.84,15.02,0.76,4.1,48,1,0,1
2018-08-20T00:00:00.000Z,13.19,5.97,21.95,15.99,17.78,0.27,5.98,14.53,0.5,2.58,47,1,0,1
2018-08-21T00:00:00.000Z,10.08,5.47,19.61,14.4,14.88,0.25,6.73,14.24,0.44,1.95,34,1,0,1
2018-08-22T00:00:00.000Z,10.33,6.19,22.71,16.5,12.65,0.29,8.08,13.14,0.35,2.27,39,1,0,1
2018-08-23T00:00:00.000Z,12.51,6.62,23.7,17.2,16.78,0.29,8.73,11.2,0.62,2.32,40,1,0,1
2018-08-24T00:00:00.000Z,14.36,5.88,24.14,16.98,18.06,0.31,8.55,12.62,0.76,3.43,48,1,0,1
2018-08-25T00:00:00.000Z,15.34,7.06,25.68,18.74,16.07,0.29,7.55,12.26,0.74,5.4,52,2,0,1
2018-08-26T00:00:00.000Z,14.61,5.98,24.79,17.43,18.28,0.27,7.85,11.18,0.53,3.42,50,1,0,1
2018-08-27T00:00:00.000Z,15.31,9.65,27.1,21.01,13.22,0.3,7.61,9.29,0.81,3.76,48,1,0,1
2018-08-28T00:00:00.000Z,16.51,6.63,27.6,19.35,10.85,0.28,6.97,12.08,3.66,9.47,48,1,0,1
2018-08-29T00:00:00.000Z,20.98,6.11,26.87,18.67,12.12,0.29,8.39,15.33,0.87,6.02,53,2,0,1
2018-08-30T00:00:00.000Z,24.66,7.02,26.52,19.13,11.46,0.29,8.85,18.68,1.15,11.2,68,2,0,1
2018-08-31T00:00:00.000Z,22.43,6.2,27.25,18.9,10.92,0.3,7.13,15.88,1.46,18.24,77,2,0,1
2018-09-01T00:00:00.000Z,23.16,6.01,26.37,18.32,10.23,0.31,8.74,15.43,1.49,14.86,70,2,0,1
2018-09-02T00:00:00.000Z,18.51,7.14,25.86,19.12,13.55,0.34,6.4,14.04,1.16,11.12,50,1,0,1
2018-09-03T00:00:00.000Z,15.84,7.38,23.73,18.24,21.2,0.34,7.13,13.7,0.83,5.4,48,1,0,1
2018-09-04T00:00:00.000Z,20.36,7.58,25.6,19.27,14.84,0.31,7.74,13.86,1.35,11.11,50,1,0,1
2018-09-05T00:00:00.000Z,27.05,5.13,26.36,17.59,11.1,0.38,8.05,14.3,1.77,14.34,72,2,0,1
2018-09-06T00:00:00.000Z,25.36,4.74,26.76,17.54,12.31,0.31,7.84,14.29,1.66,17.85,76,2,0,1
2018-09-07T00:00:00.000Z,25.42,5.01,22.74,15.82,14.25,0.32,7.79,17.95,1.21,10.1,82,2,0,1
2018-09-08T00:00:00.000Z,21.61,4.94,18.35,13.78,16.15,0.33,9.3,19.94,0.5,4.43,62,2,0,1
2018-09-09T00:00:00.000Z,34.85,9.53,24.19,20.62,13.82,0.42,8.8,23.55,1.1,9.66,79,2,0,1
2018-09-10T00:00:00.000Z,38.35,6.64,32.15,22.32,13.3,0.46,7.75,27.14,2.14,19.72,86,2,0,1
2018-09-11T00:00:00.000Z,33.85,7.83,38.45,26.5,13.33,0.57,6.42,25.02,2.2,19.46,79,2,0,1
2018-09-12T00:00:00.000Z,35.06,10.31,35.45,26.63,15.82,0.59,5.67,20.9,1.91,14.05,71,2,0,1
2018-09-13T00:00:00.000Z,41.83,11.55,36.44,28.14,13.71,0.6,6,21.97,3.3,34.71,78,2,0,1
2018-09-14T00:00:00.000Z,42.24,5.8,36.56,23.67,13.25,0.53,7.04,30.31,2.82,32.63,85,2,0,1
2018-09-15T00:00:00.000Z,43.69,6.25,36.45,24.05,14.45,0.51,6.77,27.22,2.99,37.23,92,2,0,1
2018-09-17T00:00:00.000Z,35.58,4.05,22.67,14.98,18.61,0.41,8.41,24.49,1.45,9.79,85,2,0,1
2018-09-18T00:00:00.000Z,39.68,5.07,25.48,17.48,14.17,0.45,6.81,21.89,1.45,19.66,68,2,0,1
2018-09-19T00:00:00.000Z,38.6,6.3,31.56,20.98,16.06,0.45,6.9,21.57,2.1,24.43,79,2,0,1
2018-09-20T00:00:00.000Z,40.88,3.8,30.3,18.92,13.54,0.42,7.14,23.53,1.48,17.65,81,2,0,1
2018-09-21T00:00:00.000Z,37.91,5.26,27.55,17.69,22.26,0.38,8.39,21.72,1.37,6.3,91,2,0,1
2018-09-22T00:00:00.000Z,27.29,3.66,23.11,14.88,15.98,0.34,6.23,27.07,0.69,3.53,62,2,0,1
2018-09-23T00:00:00.000Z,32.25,3.76,27.46,17.34,14.76,0.44,6.13,28.19,1.06,7.74,65,2,0,1
2018-09-24T00:00:00.000Z,34.94,7.01,36.88,25.03,12.23,0.62,5.85,21.51,1.73,9.9,62,2,0,1
2018-09-25T00:00:00.000Z,41.46,10.7,38.18,28.61,14,0.66,6.42,20.19,2.47,23.18,84,2,0,1
2018-09-27T00:00:00.000Z,43.09,7.32,36.52,24.46,15.36,0.54,6.93,24.45,2.37,20.49,95,2,0,1
2018-09-28T00:00:00.000Z,45.92,12.36,38.03,29.38,16.4,0.58,7.03,15.53,3.95,35.75,92,2,0,1
2018-09-29T00:00:00.000Z,55.39,18.14,38.38,33.21,18,0.64,7.08,17.26,4.27,41.79,100,2,0,1
2018-10-02T00:00:00.000Z,37.8,8.25,33.16,23.67,14.39,0.49,5.89,22.58,2.42,20.15,94,2,0,1
2018-10-03T00:00:00.000Z,36.5,5.25,32.41,21.14,13.47,0.45,5.74,23.91,1.66,15.38,72,2,0,1
2018-10-04T00:00:00.000Z,39.63,6.61,33.83,22.06,14.36,0.45,5.14,24.63,2.19,17.12,79,2,0,1
2018-10-05T00:00:00.000Z,39.8,5.91,34.47,22.39,13.88,0.43,6.26,29.57,2.91,19.13,84,2,0,1
2018-10-15T00:00:00.000Z,58.24,4.47,35.21,25.04,14.13,0.53,9.14,28.29,3.18,33.54,100,2,0,1
2018-10-17T00:00:00.000Z,41.03,6.99,34.67,23.8,12.6,0.58,4.21,19.11,1.99,15.05,83,2,0,1
2018-10-18T00:00:00.000Z,40.35,6.18,31.81,21.6,11.42,0.55,3.64,21.12,1.76,15.32,73,2,0,1
